url,title,brand_name,product_type,volume_weight,short_description,old_price,current_price
https://www.guardian.com.vn/mat-na-jmsolution-active-golden-caviar-nourishing-mask-30ml.html,Mặt Nạ Active Golden Caviar Nourishing Mask Jmsolution 30Ml,JM SOLUTION,Mặt nạ,30Ml,"Mặt Nạ Active Golden Caviar Nourishing Mask Jmsolution 30Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:JM SOLUTION SKU 3023651 19,000₫ 25,000₫ -24 % So sánh Phân loại: Cá Tầm Vàng Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 2...",25,19
https://www.guardian.com.vn/mat-na-duong-trang-bnbg-vita-genic-whitening-30ml.html,Mặt Nạ Sáng Da Vitamin C BNBG Vita Whitening Jelly Mask 30ml,BNBG,Mặt nạ,30ml,"Mặt Nạ Sáng Da Vitamin C BNBG Vita Whitening Jelly Mask 30ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BNBG SKU 3018711  18,000  - Giá ưu đãi Hội Cam  -38 % Tham gia Hội Cam ngay 29,000₫ So sánh Phân loại: Dưỡng Sáng Hóa Đơn Từ 1.999k Tặng 1 Túi T...",29,29
https://www.guardian.com.vn/mat-na-cap-am-cho-da-bnbg-vita-cocktail-aqua-foil-mask-intensive-moisturizing-30ml.html,Mặt Nạ Giấy Bạc Dưỡng Ẩm BNBG Vita Cocktail Aqua Foil Mask 30ml,BNBG,Mặt nạ,30ml,"Mặt Nạ Giấy Bạc Dưỡng Ẩm BNBG Vita Cocktail Aqua Foil Mask 30ml  Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BNBG SKU 3018716  28,000  - Giá ưu đãi Hội Cam  -40 % Tham gia Hội Cam ngay 47,000₫ So sánh Phân loại: Dưỡng Ẩm Hóa Đơn Từ 1.999k Tặng 1 Túi...",47,47
https://www.guardian.com.vn/mat-na-matrix-tra-xanh-goi-30g.html,Mặt Nạ Dưỡng Da Matrix Trà Xanh Giúp Ngừa Lão Hoá 30Gr,MATRIX,Mặt nạ,30G,"Mặt Nạ Dưỡng Da Matrix Trà Xanh Giúp Ngừa Lão Hoá 30Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:MATRIX SKU 3023974 9,000₫ So sánh Phân loại: Trà Xanh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2...",9,9
https://www.guardian.com.vn/mat-na-ngu-moi-care-nel-pomegranate-chiet-xuat-tu-luu-5gr.html,Mặt Nạ Ngủ Môi Care:Nel Pomegranate Chiết Xuất Từ Lựu 5Gr,CARE:NEL,Mặt nạ,5G,"Mặt Nạ Ngủ Môi Care:Nel Pomegranate Chiết Xuất Từ Lựu 5Gr Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:CARE:NEL SKU 3025144 39,000₫ 69,000₫ -43 % So sánh Phân loại: Lựu Hóa Đơn Sản Phẩm Cosmetic Từ 199k Tặng 1 Nước Tẩy Trang Sen Hậu Giang Cocoon D...",69,39
https://www.guardian.com.vn/mat-na-phuc-hoi-da-bnbg-vita-genic-relaxing-30ml.html,Mặt Nạ Thư Giãn Vitamin B BNBG Vita Relaxing Jelly Mask 30ml,BNBG,Mặt nạ,30ml,"Mặt Nạ Thư Giãn Vitamin B BNBG Vita Relaxing Jelly Mask 30ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BNBG SKU 3018710  18,000  - Giá ưu đãi Hội Cam  -38 % Tham gia Hội Cam ngay 29,000₫ So sánh Phân loại: Làm Dịu Da Hóa Đơn Từ 1.999k Tặng 1 Túi T...",29,29
https://www.guardian.com.vn/gel-rua-mat-hydro-boost-neutrogena-145ml.html,Gel Rửa Mặt Hydro Boost Neutrogena 145Ml,NEUTROGENA,Sữa rửa mặt,145Ml,"Gel Rửa Mặt Hydro Boost Neutrogena 145Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:NEUTROGENA SKU 3025189 350,000₫ So sánh Tặng 1 Kem Dưỡng Cấp Ẩm Neutrogena Hydro Boost Hyaluronic Acid Water Gel 15G | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - 28 thg ...",350,350
https://www.guardian.com.vn/thach-hoa-hong-duong-am-cocoon-30ml-1.html,Thạch Hoa Hồng Dưỡng Ẩm Rose Aqua Gel Cream Cocoon 30Ml,COCOON,Kem dưỡng,30Ml,"Thạch Hoa Hồng Dưỡng Ẩm Rose Aqua Gel Cream Cocoon 30Ml Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:COCOON SKU 3023694 192,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặng...",192,192
https://www.guardian.com.vn/mat-na-cap-am-foodaholic-hyaluronic-acid-hydrating-premium-23ml.html,Mặt Nạ Cấp Ẩm Foodaholic Hyaluronic Acid Hydrating Premium 23Ml,FOODAHOLIC,Mặt nạ,23Ml,"Mặt Nạ Cấp Ẩm Foodaholic Hyaluronic Acid Hydrating Premium 23Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:FOODAHOLIC SKU 3025139  11,000  - Giá ưu đãi Hội Cam  -42 % Tham gia Hội Cam ngay 19,000₫ So sánh Phân loại: Hydrating Hóa Đơn Từ 1.999k Tặng...",19,19
https://www.guardian.com.vn/kem-duong-am-kiem-soat-nhon-ngua-mun-eucerin-pro-acne-matt-fluid-50ml.html,Kem Dưỡng Ẩm Kiểm Soát Nhờn & Giảm Mụn Eucerin Matt Fluid 50Ml,EUCERIN,Kem dưỡng,50Ml,"Kem Dưỡng Ẩm Kiểm Soát Nhờn & Giảm Mụn Eucerin Matt Fluid 50Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:EUCERIN SKU 3017437 433,000₫ 509,000₫ -15 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg...",509,433
https://www.guardian.com.vn/kem-duong-dang-gel-giup-lam-mo-seo-ho-tro-phuc-hoi-tai-tao-da-la-roche-posay-cicaplast-gel-b5-40ml.html,"Kem Dưỡng Dạng Gel Giúp Làm Mờ Sẹo, Hỗ Trợ Phục Hồi & Tái Tạo Da La Roche-Posay Cicaplast Gel B5 40ml",LA ROCHE-POSAY,Kem dưỡng,40ml,"Kem Dưỡng Dạng Gel Giúp Làm Mờ Sẹo, Hỗ Trợ Phục Hồi & Tái Tạo Da La Roche-Posay Cicaplast Gel B5 40ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3019420 520,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 ...",520,520
https://www.guardian.com.vn/kem-duong-trang-da-ban-ngay-naris-nature-whitening-40g.html,Kem Dưỡng Giúp Hỗ Trợ Sáng Da Ban Ngày Nature Whitening Naris 40Gr,NATURE,Kem dưỡng,40G,"Kem Dưỡng Giúp Hỗ Trợ Sáng Da Ban Ngày Nature Whitening Naris 40Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:NATURE SKU 3019725 447,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [H...",447,447
https://www.guardian.com.vn/sua-rua-mat-sac-ngoc-khang-50g.html,Sữa Rửa Mặt Sắc Ngọc Khang 50Gr,SAC NGOC KHANG,Sữa rửa mặt,50G,"Sữa Rửa Mặt Sắc Ngọc Khang 50Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SAC NGOC KHANG SKU 3024048 35,000₫ So sánh Phân loại: 50g Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặng Khôn...",35,35
https://www.guardian.com.vn/kem-duong-am-ho-tro-lam-mo-nam-sang-da-sac-ngoc-khang-ban-dem-30g.html,"Kem Dưỡng Ẩm Hỗ Trợ Làm Mờ Nám, Sáng Da Sắc Ngọc Khang Ban Đêm 30G",SAC NGOC KHANG,Kem dưỡng,30G,"Kem Dưỡng Ẩm Hỗ Trợ Làm Mờ Nám, Sáng Da Sắc Ngọc Khang Ban Đêm 30G Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SAC NGOC KHANG SKU 3024046 295,000₫ So sánh Phân loại: Kem Đêm 30g Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 t...",295,295
https://www.guardian.com.vn/nuoc-sua-tay-trang-hai-lop-senka-all-clear-milky-water-nourish-230ml.html,Nước Sữa Tẩy Trang Hai Lớp Senka All Clear Milky Water Nourish 230Ml,SENKA,Tẩy trang,230Ml,"Nước Sữa Tẩy Trang Hai Lớp Senka All Clear Milky Water Nourish 230Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SENKA SKU 3023353 117,000₫ So sánh Phân loại: Nước Sữa Tẩy Trang Tặng 1 Móc Khóa Senka | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - 28 thg 10...",117,117
https://www.guardian.com.vn/nuoc-tay-trang-8-loai-tra-ph5-5-b-o-m-eight-tea-cleansing-water-nhe-diu-cho-moi-loai-da.html,Nước Tẩy Trang 8 Loại Trà Eight Tea Cleansing Water Nhẹ Dịu Cho Mọi Loại Da Bom 500Ml,BOM,Tẩy trang,500Ml,"Nước Tẩy Trang 8 Loại Trà Eight Tea Cleansing Water Nhẹ Dịu Cho Mọi Loại Da Bom 500Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BOM SKU 3019901 344,000₫ 459,000₫ -25 % So sánh Tặng 1 BOM BỘ SẢN PHẨM DƯỠNG SÁNG DA, NGĂN NGỪA LÃO HÓA ( SACHET - 5PCS...",459,344
https://www.guardian.com.vn/mat-na-benew-aloe-lo-hoi-giup-sach-nhon-cho-da-22ml.html,Mặt Nạ Aloe Lô Hội Giúp Sạch Nhờn Cho Da Benew 22Ml,BENEW,Mặt nạ,22Ml,"Mặt Nạ Aloe Lô Hội Giúp Sạch Nhờn Cho Da Benew 22Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BENEW SKU 3019303 15,000₫ So sánh Phân loại: Lô Hội Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [...",15,15
https://www.guardian.com.vn/nuoc-tay-trang-nivea-ngua-mun-acne-care-micellar-water-400ml.html,Nước Tẩy Trang Ngừa Mụn Acne Care Micellar Water Nivea 400Ml,NIVEA,Tẩy trang,400Ml,"Nước Tẩy Trang Ngừa Mụn Acne Care Micellar Water Nivea 400Ml Xếp hạng: 100 % of 100 	4  Đánh giá Thương hiệu:NIVEA SKU 3023544  120,000  - Giá ưu đãi Hội Cam  -35 % Tham gia Hội Cam ngay 120,000₫ 185,000₫ -35 % So sánh Phân loại: Ngừa Mụn Tặng 2 SỮ...",185,120
https://www.guardian.com.vn/tinh-chat-melano-cc-mo-tham-nam-tan-nhang-20ml.html,"Tinh Chất Melano Cc Mờ Thâm, Nám Tàn Nhang (20Ml)",MELANO CC,Serum/Tinh chất,20Ml,"Tinh Chất Melano Cc Mờ Thâm, Nám Tàn Nhang (20Ml) Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:MELANO CC SKU 3019782 315,000₫ So sánh Phân loại: Melano Cc Serum Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 th...",315,315
https://www.guardian.com.vn/duong-chat-giup-giam-mun-giam-tham-thu-nho-lo-chan-long-la-roche-posay-effaclar-serum-3-tac-dong-30ml.html,Dưỡng Chất Giúp Giảm Mụn Giảm Thâm Thu Nhỏ Lỗ Chân Lông La Roche-Posay Effaclar Serum 3 Tác Động 30ml,LA ROCHE-POSAY,Serum/Tinh chất,30ml,"Dưỡng Chất Giúp Giảm Mụn Giảm Thâm Thu Nhỏ Lỗ Chân Lông La Roche-Posay Effaclar Serum 3 Tác Động 30ml Xếp hạng: 90 % of 100 	1  Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3023555 1,115,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28...","1,115,000","1,115,000"
https://www.guardian.com.vn/mat-na-giay-real-glutathione-britening-care-mask-some-by-mi-20gr.html,Mặt Nạ Giấy Real Glutathione Britening Care Mask Some By Mi 20Gr,SOME BY MI,Mặt nạ,20G,"Mặt Nạ Giấy Real Glutathione Britening Care Mask Some By Mi 20Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SOME BY MI SKU 3025243  19,000  - Giá ưu đãi Hội Cam  -30 % Tham gia Hội Cam ngay 22,000₫ 27,000₫ -19 % So sánh Phân loại: Glutathione Hóa Đ...",27,22
https://www.guardian.com.vn/nuoc-hoa-hong-duong-am-bioderma-sensibio-danh-cho-da-nhay-cam-250ml.html,Nước Hoa Dồng Dưỡng Ẩm Dành Cho Da Nhạy Cảm Sensibio Bioderma 250Ml,BIODERMA,Kem dưỡng,250Ml,"Nước Hoa Dồng Dưỡng Ẩm Dành Cho Da Nhạy Cảm Sensibio Bioderma 250Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIODERMA SKU 3017865 374,000₫ 440,000₫ -15 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - ...",440,374
https://www.guardian.com.vn/kem-duong-ban-dem-olay-total-effects-50g.html,Kem Dưỡng Ẩm Olay Total Effects Ban Đêm Phục Hồi & Làm Chậm 7 Dấu Hiệu Lão Hóa 50G,OLAY,Kem dưỡng,50G,"Kem Dưỡng Ẩm Olay Total Effects Ban Đêm Phục Hồi & Làm Chậm 7 Dấu Hiệu Lão Hóa 50G Xếp hạng: 100 % of 100 	2  Đánh giá Thương hiệu:OLAY SKU 3018209 237,000₫ 324,000₫ -27 % So sánh Phân loại: Ban Đêm Tặng 1 Túi Chần Bông Đựng Mỹ Phẩm Olay Màu Đỏ | 2...",324,237
https://www.guardian.com.vn/tinh-chat-tri-mun-mo-vet-tham-tai-tao-da-ngan-ngua-mun-eucerin-40ml.html,"Tinh Chất Trị Mụn, Mờ Vết Thâm, Tái Tạo Da, Ngăn Ngừa Mụn Eucerin A.I. Clearing Treatment 40Ml",EUCERIN,Serum/Tinh chất,40Ml,"Tinh Chất Trị Mụn, Mờ Vết Thâm, Tái Tạo Da, Ngăn Ngừa Mụn Eucerin A.I. Clearing Treatment 40Ml Xếp hạng: 100 % of 100 	3  Đánh giá Thương hiệu:EUCERIN SKU 3017441 361,000₫ 481,000₫ -25 % So sánh Phân loại: 40ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xi...",481,361
https://www.guardian.com.vn/bong-tay-trang-rii-52pure-240-mieng.html,Bông Tẩy Trang 52Pure Rii 240 Miếng,RII,Tẩy trang,—,"Bông Tẩy Trang 52Pure Rii 240 Miếng Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:RII SKU 3017150 92,000₫ 115,000₫ -20 % So sánh Hóa Đơn Sản Phẩm Cosmetic Từ 199k Tặng 1 Nước Tẩy Trang Sen Hậu Giang Cocoon Dành Cho Da Rất Nhạy Cảm 50ml | 5.10 - 28....",115,92
https://www.guardian.com.vn/nuoc-tay-trang-cho-da-nhay-cam-la-roche-posay-micellar-water-ultra-sensitive-skin-400ml.html,Nước Tẩy Trang Cho Da Nhạy Cảm La Roche-Posay Micellar Water Ultra Sensitive Skin 400ml,LA ROCHE-POSAY,Tẩy trang,400ml,"Nước Tẩy Trang Cho Da Nhạy Cảm La Roche-Posay Micellar Water Ultra Sensitive Skin 400ml Xếp hạng: 100 % of 100 	6  Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3018139 448,000₫ 560,000₫ -20 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - ...",560,448
https://www.guardian.com.vn/mat-na-tao-nhiet-giam-quang-tham-va-bong-mat-baby-bright-sleep-well-lavender-heating-eye-mask.html,Mặt Nạ Giảm Quầng Thâm Và Bọng Mắt Sleep Well Lavender Heating Eye Mask Baby Bright,BABY BRIGHT,Mặt nạ,—,"Mặt Nạ Giảm Quầng Thâm Và Bọng Mắt Sleep Well Lavender Heating Eye Mask Baby Bright Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BABY BRIGHT SKU 3019372 39,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025...",39,39
https://www.guardian.com.vn/tinh-chat-chong-nang-sang-rang-ro-biore-uv-aqua-rich-light-up-essence-spf50-pa-70g.html,Tinh Chất Chống Nắng Sáng Rạng Rỡ Bioré Uv Aqua Rich Light Up Essence Spf50+ Pa++++ 70G,BIORE,Kem chống nắng,70G,"Tinh Chất Chống Nắng Sáng Rạng Rỡ Bioré Uv Aqua Rich Light Up Essence Spf50+ Pa++++ 70G Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIORE SKU 3024295 212,000₫ 265,000₫ -20 % So sánh Tặng 3 Gel Chống Nắng Biore 7ml | 24.9 - 28.10 Áp dụng 24 thg 9, 20...",265,212
https://www.guardian.com.vn/sua-chong-nang-diu-nhe-cho-tre-em-biore-uv-kids-pure-milk-spf50-pa-70ml.html,Sữa Chống Nắng Bioré Dịu Nhẹ Cho Trẻ Em Uv Kids Pure Milk SPF50+ PA+++ 70ml,BIORE,Kem chống nắng,70ml,"Sữa Chống Nắng Bioré Dịu Nhẹ Cho Trẻ Em Uv Kids Pure Milk SPF50+ PA+++ 70ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIORE SKU 3024650 245,000₫ So sánh Tặng 3 Gel Chống Nắng Biore 7ml | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - 28 thg 10, 2025 [Hàng ...",245,245
https://www.guardian.com.vn/bo-3-san-pham-giup-duong-am-toi-uu-hada-labo-advanced-nourish-travel-kit-danh-cho-du-lich-47gr.html,Bộ 3 Sản Phẩm Giúp Dưỡng Ẩm Tối Ưu Hada Labo Advanced Nourish Travel Kit Dành Cho Du Lịch 47Gr,HADALABO,Kem dưỡng,47G,"Bộ 3 Sản Phẩm Giúp Dưỡng Ẩm Tối Ưu Hada Labo Advanced Nourish Travel Kit Dành Cho Du Lịch 47Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:HADALABO SKU 3025125 75,000₫ 88,000₫ -15 % So sánh Phân loại: Dung Dịch Dưỡng Ẩm Mua Hóa Đơn Sản Phẩm HADA LAB...",88,75
https://www.guardian.com.vn/kem-duong-da-ban-dem-sac-ngoc-khang-10g.html,Kem Dưỡng Da Ban Đêm Sắc Ngọc Khang 10Gr,SAC NGOC KHANG,Kem dưỡng,10G,"Kem Dưỡng Da Ban Đêm Sắc Ngọc Khang 10Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SAC NGOC KHANG SKU 3024045 108,000₫ So sánh Phân loại: Kem Ngày 10g Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2...",108,108
https://www.guardian.com.vn/himalaya-kem-duong-da-duong-am-ca-ngay-50ml.html,Kem Dưỡng Da Dưỡng Ẩm Cả Ngày Himalaya 50Ml,HIMALAYA,Kem dưỡng,50Ml,"Kem Dưỡng Da Dưỡng Ẩm Cả Ngày Himalaya 50Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:HIMALAYA SKU 3018266 66,000₫ 82,000₫ -20 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặng...",82,66
https://www.guardian.com.vn/gel-ru-a-mat-eucerin-tri-mun-loai-bo-nhon-ngua-mun-200ml.html,Gel Rửa Mặt Giảm Mụn Eucerin Proacne 200Ml,EUCERIN,Sữa rửa mặt,200Ml,"Gel Rửa Mặt Giảm Mụn Eucerin Proacne 200Ml Xếp hạng: 100 % of 100 	2  Đánh giá Thương hiệu:EUCERIN SKU 3017438 392,000₫ So sánh Phân loại: 200ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hà...",392,392
https://www.guardian.com.vn/sua-rua-mat-duong-am-sang-da-hazeline-chiet-xuat-yen-mach-dau-tam-100gr.html,Sữa Rửa Mặt Dưỡng Ẩm Hỗ Trợ Sáng Da Hazeline Chiết Xuất Yến Mạch & Dâu Tằm 100Gr,HAZELINE,Sữa rửa mặt,100G,"Sữa Rửa Mặt Dưỡng Ẩm Hỗ Trợ Sáng Da Hazeline Chiết Xuất Yến Mạch & Dâu Tằm 100Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:HAZELINE SKU 3025182 54,000₫ So sánh Phân loại: Yến Mạch & Dâu Tằm Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.1...",54,54
https://www.guardian.com.vn/nuoc-tay-trang-am-muot-min-mang-bio-essence-micellar-water-100ml.html,Nước Tẩy Trang Ẩm Mượt Mịn Màng Micellar Water Bio Essence 100Ml,BIO ESSENCE,Tẩy trang,100Ml,"Nước Tẩy Trang Ẩm Mượt Mịn Màng Micellar Water Bio Essence 100Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIO ESSENCE SKU 3019682 111,000₫ So sánh Phân loại: 100ml Tặng 1 XỊT KHOÁNG CHO DA NHẠY CẢM BIO ESSENCE 30ML | 24.9 - 28.10 Áp dụng 24 thg 9...",111,111
https://www.guardian.com.vn/garnier-ntt-da-kho-tr-diem-lau-troi400ml.html,Nước Tẩy Trang Cho Da Khô Và Trang Điểm Lâu Trôi Micellar Water Oil Infused Garnier 400Ml,GARNIER,Tẩy trang,400Ml,"Nước Tẩy Trang Cho Da Khô Và Trang Điểm Lâu Trôi Micellar Water Oil Infused Garnier 400Ml Xếp hạng: 96 % of 100 	5  Đánh giá Thương hiệu:GARNIER SKU 3024394 195,000₫ 229,000₫ -15 % So sánh Phân loại: Tẩy Trang Điểm Tặng 2 Nước Tẩy Trang Garnier Byp...",229,195
https://www.guardian.com.vn/nuoc-tay-trang-danh-cho-da-hon-hop-evoluderm-500ml.html,Nước Tẩy Trang Dành Cho Da Hỗn Hợp Evoluderm 500Ml,EVOLUDERM,Tẩy trang,500Ml,"Nước Tẩy Trang Dành Cho Da Hỗn Hợp Evoluderm 500Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:EVOLUDERM SKU 3024431 260,000₫ 325,000₫ -20 % So sánh Phân loại: Da Hỗn Hợp Nhờn Mụn Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29...",325,260
https://www.guardian.com.vn/gel-rua-mat-tao-bot-giam-nhon-cho-da-dau-nhay-cam-la-roche-posay-effaclar-purifying-foaming-gel-200ml.html,Gel Rửa Mặt Tạo Bọt Giảm Nhờn Cho Da Dầu Nhạy Cảm La Roche-Posay Effac 200Ml,LA ROCHE-POSAY,Sữa rửa mặt,200Ml,"Gel Rửa Mặt Tạo Bọt Giảm Nhờn Cho Da Dầu Nhạy Cảm La Roche-Posay Effac 200Ml Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3015668 475,000₫ So sánh Phân loại: 200ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụ...",475,475
https://www.guardian.com.vn/sua-rua-mat-nivea-men-deep-white-oil-clear-100g.html,Sữa Rửa Mặt Nam Than Đen Hoạt Tính Hỗ Trợ Sáng Da Deep White Oil Clear Nivea Men 100Gr,NIVEA,Sữa rửa mặt,100G,"Sữa Rửa Mặt Nam Than Đen Hoạt Tính Hỗ Trợ Sáng Da Deep White Oil Clear Nivea Men 100Gr Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:NIVEA SKU 3018123 99,000₫ So sánh Phân loại: Than Hoạt Tính Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28...",99,99
https://www.guardian.com.vn/gel-rua-mat-tao-bot-giam-nhon-cho-da-dau-nhay-cam-la-roche-posay-effaclar-purifying-foaming-gel-400ml.html,Gel Rửa Mặt Tạo Bọt Da Dầu La Roche-Posay 400Ml,LA ROCHE-POSAY,Sữa rửa mặt,400Ml,"Gel Rửa Mặt Tạo Bọt Da Dầu La Roche-Posay 400Ml Xếp hạng: 80 % of 100 	2  Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3018533 524,000₫ 655,000₫ -20 % So sánh Phân loại: 400ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, ...",655,524
https://www.guardian.com.vn/kem-chong-nang-cho-da-nhon-mun-eucerin-sun-dry-touch-acne-oil-control-spf50-50ml.html,Kem Chống Nắng Cho Da Nhờn Mụn Eucerin Sun Dry Touch Acne Oil Control Spf50+ 50Ml,EUCERIN,Kem chống nắng,50Ml,"Kem Chống Nắng Cho Da Nhờn Mụn Eucerin Sun Dry Touch Acne Oil Control Spf50+ 50Ml Xếp hạng: 80 % of 100 	1  Đánh giá Thương hiệu:EUCERIN SKU 3015441 539,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - ...",539,539
https://www.guardian.com.vn/tay-trang-mat-moi-silkygirl-gentle-eye-lip-makeup-remover-55ml.html,Tẩy Trang Mắt Môi Gentle Eye & Lip Makeup Remover Silkygirl 55Ml,SILKYGIRL,Tẩy trang,55Ml,"Tẩy Trang Mắt Môi Gentle Eye & Lip Makeup Remover Silkygirl 55Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SILKYGIRL SKU 3016335 116,000₫ So sánh Phân loại: 55ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 2...",116,116
https://www.guardian.com.vn/sua-rua-mat-bio-essence-tao-bot-cap-am-lam-diu-da-100g.html,Sữa Rửa Mặt Tạo Bọt Cấp Ẩm Làm Dịu Da Bio Essence 100Gr,BIO ESSENCE,Sữa rửa mặt,100G,"Sữa Rửa Mặt Tạo Bọt Cấp Ẩm Làm Dịu Da Bio Essence 100Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIO ESSENCE SKU 3024757 131,000₫ 174,000₫ -25 % So sánh Tặng 1 XỊT KHOÁNG CHO DA NHẠY CẢM BIO ESSENCE 30ML | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - 28...",174,131
